"Postal Areas (UR) by Highest Year of School Completed (HSCP)"
"Counting: Persons, Place of Usual Residence"

,"Highest Year of School Completed (HSCP)","Year 12 or equivalent","Year 11 or equivalent","Year 10 or equivalent","Year 9 or equivalent","Year 8 or below","Did not go to school","Not stated","Not applicable","Total",
,"Postal Areas (UR)",
,"2622, NSW",1147,161,712,241,134,10,239,617,3261,
,"2623, NSW",230,40,150,48,50,6,69,148,741,
,"2625, NSW",138,18,33,5,0,0,180,97,471,
,"2626, NSW",152,24,133,43,24,0,22,103,501,
,"2627, NSW",1677,279,766,184,70,10,516,895,4397,
,"2628, NSW",542,111,473,124,87,12,98,360,1807,
,"2629, NSW",177,46,152,41,37,0,50,81,584,
,"2630, NSW",2459,445,2088,592,450,16,718,1562,8330,
,"2631, NSW",176,37,198,55,48,5,46,156,721,
,"2632, NSW",406,110,417,164,157,0,93,316,1663,
,"2633, NSW",129,33,111,42,43,4,23,65,450,
,"2640, NSW",11496,3022,6769,1992,1390,126,2226,6687,33708,
,"2641, NSW",3455,1286,3625,1280,983,66,963,2653,14311,
,"2642, NSW",1304,453,1245,374,232,6,271,1115,5000,
,"2643, NSW",548,273,593,257,196,9,189,487,2552,
,"2644, NSW",702,190,628,207,171,5,181,509,2593,
,"2645, NSW",40,15,94,36,30,3,38,44,300,
,"2646, NSW",1476,716,1656,645,469,14,528,1286,6790,
,"2647, NSW",469,241,418,209,153,6,124,284,1904,
,"2648, NSW",496,290,549,283,236,8,255,384,2501,
,"2649, NSW",4,0,4,3,0,0,0,3,14,
,"2650, NSW",17233,3127,12911,3787,2420,135,2798,11563,53974,
,"2651, NSW",807,161,494,121,67,0,105,461,2216,
,"2652, NSW",1169,270,1368,410,309,15,281,1028,4850,
,"2653, NSW",442,155,608,215,166,19,290,438,2333,
,"2655, NSW",256,61,321,88,70,0,52,206,1054,
,"2656, NSW",295,63,361,127,109,5,84,252,1296,
,"2658, NSW",280,101,389,152,105,6,97,313,1443,
,"2659, NSW",203,64,248,106,65,0,41,194,921,
,"2660, NSW",353,132,392,181,102,5,135,362,1662,
,"2661, NSW",170,39,49,3,0,0,3,76,340,
,"2663, NSW",710,219,1118,386,255,3,1027,859,4577,
,"2665, NSW",495,102,702,218,160,4,143,516,2340,
,"2666, NSW",1021,281,1538,515,429,4,269,1003,5060,
,"2668, NSW",74,19,112,45,21,4,36,96,407,
,"2669, NSW",402,90,609,183,131,7,108,471,2001,
,"2671, NSW",864,210,1132,393,268,6,188,828,3889,
,"2672, NSW",290,78,380,150,148,0,108,322,1476,
,"2675, NSW",343,78,369,122,135,11,92,279,1429,
,"2678, NSW",524,3,0,0,0,0,34,0,561,
,"2680, NSW",5445,1226,5561,1577,1738,235,1809,5095,22686,
,"2681, NSW",359,78,471,123,121,13,96,377,1638,
,"2700, NSW",933,288,1232,451,382,8,545,1032,4871,
,"2701, NSW",556,121,673,217,115,4,192,555,2433,
,"2702, NSW",103,34,194,77,45,0,25,139,617,
,"2703, NSW",101,68,242,131,106,0,50,250,948,
,"2705, NSW",1971,549,2832,803,668,52,799,2338,10012,
,"2706, NSW",220,69,295,126,86,7,134,273,1210,
,"2707, NSW",326,110,343,119,66,0,50,298,1312,
,"2710, NSW",2285,893,2268,929,757,36,796,1869,9833,
,"2711, NSW",808,240,738,293,260,19,258,676,3292,
,"2712, NSW",297,135,352,167,105,3,99,252,1410,
,"2713, NSW",692,317,684,275,234,6,286,586,3080,
,"2714, NSW",575,244,524,220,240,9,219,354,2385,
,"2715, NSW",367,144,329,136,168,5,158,320,1627,
,"2716, NSW",263,82,215,97,116,8,97,193,1071,
,"2717, NSW",234,155,268,167,162,6,82,312,1386,
,"2720, NSW",1763,475,2176,750,532,22,539,1564,7821,
,"2721, NSW",86,17,97,36,31,0,16,68,351,
,"2722, NSW",584,171,835,294,239,16,214,626,2979,
,"2725, NSW",100,16,127,36,35,0,39,94,447,
,"2726, NSW",85,15,82,25,25,0,7,64,303,
,"2727, NSW",165,22,138,47,32,0,22,141,567,
,"2729, NSW",415,87,460,176,109,10,88,383,1728,
,"2730, NSW",279,95,409,139,114,11,124,251,1422,
,"2731, NSW",1375,793,1051,529,426,22,409,957,5562,
,"2732, NSW",413,235,375,195,161,5,168,305,1857,
,"2733, NSW",140,70,118,63,36,4,42,120,593,
,"2735, NSW",146,102,124,61,43,3,60,114,653,
,"2736, NSW",106,49,73,33,41,3,36,63,404,
,"2737, NSW",153,96,134,79,65,16,63,186,792,
,"2738, NSW",335,155,210,75,61,3,76,308,1223,
,"2739, NSW",358,210,277,122,100,5,93,335,1500,
,"2745, NSW",8730,1389,6324,1397,723,59,1014,6597,26233,
,"2747, NSW",9903,1813,8907,2458,1544,173,2062,7388,34248,
,"2748, NSW",562,92,503,110,127,19,135,364,1912,
,"2749, NSW",4529,844,4160,1021,527,38,796,3857,15772,
,"2750, NSW",13301,2209,10995,3068,1802,149,2820,8242,42586,
,"2752, NSW",1169,227,1437,327,205,9,194,1108,4676,
,"2753, NSW",4914,881,4523,1294,753,69,1163,3485,17082,
,"2754, NSW",1577,292,1484,410,212,6,255,1049,5285,
,"2756, NSW",8656,1800,8984,2388,1235,81,1762,7389,32295,
,"2757, NSW",267,45,231,69,23,3,68,173,879,
,"2758, NSW",2804,439,2221,506,233,15,518,1790,8526,
,"2759, NSW",8734,1510,6874,1547,812,94,1184,5747,26502,
,"2760, NSW",7253,1437,6416,2046,1589,219,2281,5790,27031,
,"2761, NSW",10687,1341,4743,1213,912,187,1377,7265,27725,
,"2762, NSW",1095,178,957,280,262,33,181,825,3811,
,"2763, NSW",12917,1344,5075,1143,848,195,1136,7190,29848,
,"2765, NSW",3603,635,3994,1195,858,85,1613,2857,14840,
,"2766, NSW",5260,642,2561,786,761,126,934,3107,14177,
,"2767, NSW",7993,926,3121,1018,922,161,1174,4192,19507,
,"2768, NSW",12376,961,3267,731,500,128,1553,6947,26463,
,"2769, NSW",1526,114,289,54,41,7,68,834,2933,
,"2770, NSW",15922,3067,11788,4542,3717,648,4681,15980,60345,
,"2773, NSW",2683,318,1111,248,96,8,140,1253,5857,
,"2774, NSW",5257,614,2823,667,221,11,473,2582,12648,
,"2775, NSW",446,69,377,112,72,12,170,282,1540,
,"2776, NSW",1712,202,870,182,78,7,118,822,3991,
,"2777, NSW",7142,945,4031,969,460,50,600,3586,17783,
,"2778, NSW",994,133,534,106,42,3,91,529,2432,
,"2779, NSW",1811,223,942,238,87,9,195,1030,4535,
,"2780, NSW",5163,698,2484,684,403,36,1335,2118,12921,
,"2782, NSW",2401,290,1255,328,148,19,451,1042,5934,
,"2783, NSW",1040,190,633,149,87,9,191,588,2887,
,"2784, NSW",480,58,275,70,22,0,57,252,1214,
,"2785, NSW",1757,205,867,233,118,13,583,793,4569,
,"2786, NSW",377,53,238,71,23,0,68,165,995,
,"2787, NSW",924,250,1233,369,242,26,338,849,4231,
,"2790, NSW",3215,868,4307,1371,936,32,1408,2679,14816,
,"2791, NSW",198,32,173,51,39,0,37,162,692,
,"2792, NSW",125,22,131,36,30,0,33,117,494,
,"2793, NSW",242,58,346,134,103,9,68,172,1132,
,"2794, NSW",2023,513,2802,998,777,32,901,1955,10001,
,"2795, NSW",12729,2032,9272,2722,1618,94,3123,8290,39880,
,"2797, NSW",51,11,66,23,16,0,17,32,216,
,"2798, NSW",717,106,575,128,83,5,172,600,2386,
,"2799, NSW",837,207,1125,360,253,10,241,807,3840,
,"2800, NSW",12039,2154,10045,3003,2115,218,2618,9171,41363,
,"2803, NSW",73,8,110,26,14,0,34,37,302,
,"2804, NSW",619,124,764,247,171,12,182,505,2624,
,"2805, NSW",53,12,93,17,30,0,27,63,295,
,"2806, NSW",184,61,260,93,80,5,73,156,912,
,"2807, NSW",35,17,55,29,47,0,20,56,259,
,"2808, NSW",41,10,100,24,15,0,16,22,228,
,"2809, NSW",66,22,95,22,27,0,22,67,321,
,"2810, NSW",684,168,823,314,242,6,201,536,2974,
,"2820, NSW",1644,350,1912,710,589,20,1049,1604,7878,
,"2821, NSW",1122,262,1233,416,321,20,359,1209,4942,
,"2823, NSW",340,64,349,114,93,4,106,336,1406,
,"2824, NSW",641,111,563,177,198,3,142,489,2324,
,"2825, NSW",553,159,693,225,175,12,239,634,2690,
,"2827, NSW",722,180,1011,368,302,16,295,691,3585,
,"2828, NSW",98,31,159,64,65,3,43,121,584,
,"2829, NSW",684,175,779,301,254,18,285,681,3177,
,"2830, NSW",10208,2091,9664,2829,2035,111,2340,8460,37738,
,"2831, NSW",922,170,1013,342,265,18,281,877,3888,
,"2832, NSW",624,151,577,221,192,24,310,646,2745,
,"2833, NSW",182,36,183,70,82,5,52,158,768,
,"2834, NSW",524,141,570,233,220,19,324,461,2492,
,"2835, NSW",933,279,1176,315,235,11,360,932,4241,
,"2836, NSW",169,59,171,109,159,5,32,222,926,
,"2839, NSW",225,59,316,168,162,15,102,366,1413,
,"2840, NSW",623,128,541,240,196,25,388,727,2868,
,"2842, NSW",62,23,142,54,67,4,16,84,452,
,"2843, NSW",311,65,321,108,81,7,81,306,1280,
,"2844, NSW",323,66,350,157,100,3,147,284,1430,
,"2845, NSW",339,91,587,200,108,5,128,444,1902,
,"2846, NSW",67,17,128,37,30,0,32,60,371,
,"2847, NSW",407,122,733,242,181,7,166,450,2308,
,"2848, NSW",294,127,478,189,180,11,104,343,1726,
,"2849, NSW",414,92,427,162,114,7,114,269,1599,
,"2850, NSW",4165,881,4217,1280,905,52,1209,3238,15947,
,"2852, NSW",698,165,1002,335,201,12,218,726,3357,
,"2864, NSW",365,74,278,84,41,5,44,259,1150,
,"2865, NSW",125,28,240,65,56,0,42,173,729,
,"2866, NSW",738,154,720,239,176,7,121,643,2798,
,"2867, NSW",163,25,170,42,32,0,34,146,612,
,"2868, NSW",89,18,148,66,54,0,20,120,515,
,"2869, NSW",312,71,414,168,129,7,113,264,1478,
,"2870, NSW",2697,696,3230,994,792,35,967,2807,12218,
,"2871, NSW",2024,483,2417,842,616,29,592,1886,8889,
,"2873, NSW",155,23,185,59,62,0,36,113,633,
,"2874, NSW",78,16,101,34,37,0,30,76,372,
,"2875, NSW",233,50,275,99,93,3,65,221,1039,
,"2876, NSW",52,23,84,24,31,0,23,69,306,
,"2877, NSW",951,258,1006,379,307,44,274,902,4121,
,"2878, NSW",21,8,49,12,16,0,55,39,200,
,"2879, NSW",174,57,218,91,82,3,86,148,859,
,"2880, NSW",3396,1095,5373,2086,1678,66,2052,3466,19212,
,"2898, NSW",146,33,85,12,8,0,14,61,359,
,"3000, Vic",15245,820,595,181,132,88,2875,690,20626,
,"3002, Vic",3365,258,200,44,54,6,521,265,4713,
,"3003, Vic",2322,183,127,32,53,20,734,271,3742,
,"3004, Vic",5527,487,374,110,76,16,701,446,7737,
,"3005, Vic",423,28,29,10,4,0,139,56,689,
,"3006, Vic",8381,485,448,111,67,33,1255,525,11305,
,"3008, Vic",3332,282,255,78,38,9,812,287,5093,
,"3010, Vic",1455,3,3,3,0,0,40,14,1518,
,"3011, Vic",9612,968,1096,496,1048,334,2043,2453,18050,
,"3012, Vic",11030,1509,1794,906,1518,389,2138,3843,23127,
,"3013, Vic",6948,1021,969,486,890,158,752,2522,13746,
,"3015, Vic",7622,1417,1399,617,818,154,1014,3117,16158,
,"3016, Vic",7073,1362,1354,570,629,65,699,2995,14747,
,"3018, Vic",4721,1289,1556,745,867,91,759,1750,11778,
,"3019, Vic",3118,434,701,364,683,294,956,1630,8180,
,"3020, Vic",15223,2841,3953,1922,4512,1262,3869,6971,40553,
,"3021, Vic",18352,3747,5218,2611,5554,1619,5203,9479,51783,
,"3022, Vic",961,243,291,157,269,78,337,488,2824,
,"3023, Vic",22871,4252,4961,2096,2776,745,4441,13562,55704,
,"3024, Vic",5905,1991,2427,1083,707,87,1070,4725,17995,
,"3025, Vic",3585,852,1120,616,1489,364,1338,2014,11378,
,"3026, Vic",16,9,18,9,11,0,26,3,92,
,"3027, Vic",1726,186,229,75,60,18,170,761,3225,
,"3028, Vic",10587,2921,3619,1588,1756,329,1939,5039,27778,
,"3029, Vic",25882,6959,8286,3272,2675,473,4926,15952,68425,
,"3030, Vic",31266,7364,8867,3532,3338,585,4340,18463,77755,
,"3031, Vic",9857,933,907,370,690,343,1386,2762,17248,
,"3032, Vic",13696,1748,1696,677,1118,331,1918,4159,25343,
,"3033, Vic",5086,1315,1584,685,1228,197,980,2186,13261,
,"3034, Vic",4457,865,1095,546,1456,274,726,1570,10989,
,"3036, Vic",2437,714,668,295,352,34,335,1007,5842,
,"3037, Vic",18544,4324,4820,1817,2176,517,2787,11894,46879,
,"3038, Vic",11727,3149,3129,1237,2029,372,1478,5040,28161,
,"3039, Vic",6996,1079,956,425,809,157,848,2261,13531,
,"3040, Vic",11979,2268,2004,856,1078,138,1391,4156,23870,
,"3041, Vic",5123,1248,1124,451,513,53,642,2179,11333,
,"3042, Vic",5603,1534,1716,759,1350,195,850,2366,14373,
,"3043, Vic",6681,1878,2311,942,1269,243,1209,2818,17351,
,"3044, Vic",10707,2110,2185,952,1954,277,1685,4550,24420,
,"3045, Vic",44,16,9,3,5,0,43,20,140,
,"3046, Vic",11534,2643,3176,1662,3071,511,2810,5396,30803,
,"3047, Vic",5066,1351,1950,1204,2132,618,2351,4328,19000,
,"3048, Vic",5256,1330,1888,1184,1948,647,1296,4559,18108,
,"3049, Vic",3202,1162,1178,537,541,85,527,1551,8783,
,"3051, Vic",7410,503,517,217,359,149,1294,1306,11755,
,"3052, Vic",3291,185,178,70,146,37,390,376,4673,
,"3053, Vic",9574,528,361,184,251,129,1498,984,13509,
,"3054, Vic",5857,399,306,118,227,36,445,910,8298,
,"3055, Vic",7472,783,803,367,849,191,956,1728,13149,
,"3056, Vic",14135,1115,1049,460,1359,363,1716,2565,22762,
,"3057, Vic",5271,399,405,158,555,124,559,1005,8476,
,"3058, Vic",14978,2137,2287,1019,2704,717,2381,5328,31551,
,"3059, Vic",4726,1441,1372,580,780,138,438,2493,11968,
,"3060, Vic",4142,837,1179,600,1705,418,1199,2514,12594,
,"3061, Vic",1537,350,513,325,814,273,480,1174,5466,
,"3062, Vic",0,0,0,0,0,0,0,0,0,
,"3063, Vic",247,80,92,33,55,9,39,121,676,
,"3064, Vic",18826,5058,6144,2741,2710,852,2694,14147,53172,
,"3065, Vic",5663,413,435,184,356,165,1107,1109,9432,
,"3066, Vic",3567,309,328,158,266,141,851,847,6467,
,"3067, Vic",2903,262,279,95,219,54,580,513,4905,
,"3068, Vic",10988,856,834,338,705,159,1039,2348,17267,
,"3070, Vic",12924,1304,1235,523,1556,350,1233,3796,22921,
,"3071, Vic",9203,1012,1038,483,1346,290,1337,2726,17435,
,"3072, Vic",13885,2066,2157,1090,2452,565,2671,5041,29927,
,"3073, Vic",18634,3760,4519,2334,5572,1065,4188,7564,47636,
,"3074, Vic",6822,1532,2004,1130,2988,815,1680,3360,20331,
,"3075, Vic",6481,1566,2134,1082,2852,753,1449,3556,19873,
,"3076, Vic",10010,2601,3151,1373,1666,373,1566,5608,26348,
,"3078, Vic",5791,718,626,334,590,100,567,1822,10548,
,"3079, Vic",8183,1149,1001,435,611,75,671,2721,14846,
,"3081, Vic",5512,1022,1322,732,1119,200,1171,2367,13445,
,"3082, Vic",12415,3439,3537,1469,1710,360,1785,5803,30518,
,"3083, Vic",12827,2444,2840,1351,1881,290,1968,4472,28073,
,"3084, Vic",12307,2186,2135,934,1084,100,1222,4305,24273,
,"3085, Vic",6264,1319,1434,587,605,41,911,2578,13739,
,"3086, Vic",920,13,3,3,5,0,39,21,1004,
,"3087, Vic",3598,982,1146,539,584,50,468,1620,8987,
,"3088, Vic",11496,3188,3192,1295,1082,134,1202,4876,26465,
,"3089, Vic",4623,1623,1521,552,321,17,394,2455,11506,
,"3090, Vic",835,298,254,78,67,7,62,493,2094,
,"3091, Vic",540,235,219,88,81,3,50,295,1511,
,"3093, Vic",1760,410,446,160,140,5,237,624,3782,
,"3094, Vic",4020,1054,1032,411,280,31,320,1609,8757,
,"3095, Vic",13005,3295,2957,1122,650,45,948,5621,27643,
,"3096, Vic",745,260,259,99,99,5,59,422,1948,
,"3097, Vic",629,130,134,45,22,0,52,282,1294,
,"3099, Vic",2016,701,619,241,141,7,175,980,4880,
,"3101, Vic",14383,1486,1273,547,650,166,1496,3878,23879,
,"3102, Vic",3371,415,340,152,225,35,249,1230,6017,
,"3103, Vic",8859,1244,1087,437,504,54,659,2480,15324,
,"3104, Vic",11343,1565,1363,606,741,125,795,3778,20316,
,"3105, Vic",5070,890,922,467,1113,162,541,1704,10869,
,"3106, Vic",8690,1521,1460,586,748,107,788,2581,16481,
,"3107, Vic",6326,1182,1235,513,837,154,814,2087,13148,
,"3108, Vic",9636,1449,1614,692,1264,223,898,2582,18358,
,"3109, Vic",13661,2382,2493,1104,1525,279,1173,4430,27047,
,"3111, Vic",5820,1165,1191,494,482,74,494,2073,11793,
,"3113, Vic",4189,849,790,312,190,17,287,1843,8477,
,"3114, Vic",1746,393,366,162,93,4,163,792,3719,
,"3115, Vic",1619,560,500,182,93,5,102,772,3833,
,"3116, Vic",3288,1313,1439,535,414,46,424,1665,9124,
,"3121, Vic",16427,1362,1375,551,1181,435,1985,2805,26121,
,"3122, Vic",14385,1111,819,353,397,78,1305,2731,21179,
,"3123, Vic",8314,732,590,257,278,51,852,2028,13102,
,"3124, Vic",11722,1393,1224,546,560,65,888,3633,20031,
,"3125, Vic",7234,1042,980,444,646,89,818,1909,13162,
,"3126, Vic",4630,619,504,229,188,15,301,1372,7858,
,"3127, Vic",10606,1379,1050,449,397,34,742,3431,18088,
,"3128, Vic",9711,1183,1134,514,655,166,1414,2597,17374,
,"3129, Vic",8457,1309,1275,544,692,125,756,2902,16060,
,"3130, Vic",14722,2669,2740,1171,1260,229,1870,5748,30409,
,"3131, Vic",9901,1810,2035,900,1030,196,1303,3825,21000,
,"3132, Vic",7227,1428,1425,559,574,111,672,2817,14813,
,"3133, Vic",10164,2183,2374,889,926,169,862,3751,21318,
,"3134, Vic",13779,3584,3606,1432,1223,191,1316,5971,31102,
,"3135, Vic",8130,2318,2339,900,787,102,935,3487,18998,
,"3136, Vic",15980,5364,5888,2261,1726,173,2152,7418,40962,
,"3137, Vic",4257,1888,2103,937,597,47,759,2508,13096,
,"3138, Vic",7365,2967,3142,1324,814,92,819,4169,20692,
,"3139, Vic",3711,2018,2477,1112,553,37,691,2944,13543,
,"3140, Vic",5334,2124,2515,1029,760,63,726,3099,15650,
,"3141, Vic",13091,1042,893,296,317,89,1897,1506,19131,
,"3142, Vic",8499,855,679,235,153,12,1015,1422,12870,
,"3143, Vic",5624,517,383,144,176,39,690,1186,8759,
,"3144, Vic",6366,657,476,188,236,40,516,1826,10305,
,"3145, Vic",12478,1441,1217,544,603,112,1030,3877,21302,
,"3146, Vic",14705,1700,1408,575,564,45,1240,4711,24948,
,"3147, Vic",7096,1015,1034,508,576,95,636,2688,13648,
,"3148, Vic",4235,547,563,283,485,87,515,1104,7819,
,"3149, Vic",16940,2746,2922,1192,1490,198,1341,5245,32074,
,"3150, Vic",30817,4887,5354,2274,2480,463,2974,9057,58306,
,"3151, Vic",5188,860,917,389,684,145,541,1417,10141,
,"3152, Vic",14546,3483,3839,1533,1429,221,1329,4860,31240,
,"3153, Vic",7399,2396,2842,1248,841,126,1300,3508,19660,
,"3154, Vic",1522,623,674,223,119,10,184,873,4228,
,"3155, Vic",7698,2675,3215,1276,975,68,1416,3504,20827,
,"3156, Vic",13412,4696,5326,2123,1545,130,1568,6856,35656,
,"3158, Vic",2906,890,949,370,172,3,317,1357,6964,
,"3159, Vic",1051,335,321,133,48,3,121,565,2577,
,"3160, Vic",3689,1226,1195,434,238,5,423,1883,9093,
,"3161, Vic",8928,829,722,274,331,45,1051,2374,14554,
,"3162, Vic",9344,1071,999,394,520,71,1135,2900,16434,
,"3163, Vic",17411,1980,1897,727,1143,164,1786,4444,29552,
,"3165, Vic",11991,2499,2374,998,1456,190,1290,5126,25924,
,"3166, Vic",11411,1594,1590,678,1485,325,1383,3876,22342,
,"3167, Vic",4109,791,921,405,717,132,584,1484,9143,
,"3168, Vic",10484,746,839,465,951,207,1418,1786,16896,
,"3169, Vic",8754,1303,1707,788,1798,584,1328,2824,19086,
,"3170, Vic",8318,1509,1847,801,1109,230,950,2886,17650,
,"3171, Vic",8314,1130,1663,964,1980,914,1545,3263,19773,
,"3172, Vic",8723,2116,2756,1185,1609,634,1211,4131,22365,
,"3173, Vic",7959,1652,2287,928,1438,549,1220,3852,19885,
,"3174, Vic",14354,2792,3837,1799,2952,968,2836,6231,35769,
,"3175, Vic",18151,3614,5101,2263,4094,1432,4375,8963,47993,
,"3177, Vic",3111,860,1244,713,856,213,1199,2061,10257,
,"3178, Vic",14842,4149,4154,1565,1110,178,1224,7555,34777,
,"3179, Vic",2437,702,840,333,199,40,208,1132,5891,
,"3180, Vic",2887,910,1028,447,264,30,283,1289,7138,
,"3181, Vic",11610,977,882,320,728,136,2030,1578,18261,
,"3182, Vic",13674,1228,1154,381,364,64,2278,1499,20642,
,"3183, Vic",11089,1098,1018,375,445,86,1211,2632,17954,
,"3184, Vic",9413,873,673,229,215,45,1295,1896,14639,
,"3185, Vic",6920,787,733,246,349,50,902,2236,12223,
,"3186, Vic",12045,1659,1432,518,371,48,1382,3800,21255,
,"3187, Vic",8290,1279,1182,454,453,45,1018,3093,15814,
,"3188, Vic",8422,1363,1325,551,545,86,942,3642,16876,
,"3189, Vic",2494,498,540,200,300,33,328,890,5283,
,"3190, Vic",4747,928,944,396,473,66,709,2001,10264,
,"3191, Vic",4859,814,730,263,284,9,480,1870,9309,
,"3192, Vic",9149,2085,2175,932,1152,129,1183,3487,20292,
,"3193, Vic",9780,1866,1702,582,403,27,838,3572,18770,
,"3194, Vic",5730,1222,1187,482,527,51,682,1785,11666,
,"3195, Vic",15254,3606,3555,1386,1287,193,1782,7040,34103,
,"3196, Vic",9528,2722,3220,1249,1075,92,1681,4025,23592,
,"3197, Vic",4283,1371,1622,645,518,51,766,1932,11188,
,"3198, Vic",5552,2003,2614,1081,784,53,1297,2650,16034,
,"3199, Vic",18969,6658,8169,3221,2399,166,3838,9205,52625,
,"3200, Vic",1164,642,1127,588,483,22,569,1032,5627,
,"3201, Vic",5840,2358,3127,1275,940,77,1420,4085,19122,
,"3202, Vic",1271,182,250,100,94,4,178,691,2770,
,"3204, Vic",15040,2281,2066,841,1061,149,1147,5598,28183,
,"3205, Vic",5581,536,571,211,353,72,903,1092,9319,
,"3206, Vic",5963,617,500,214,429,79,621,1591,10014,
,"3207, Vic",8396,1036,1011,388,595,108,1190,1797,14521,
,"3211, Vic",397,192,262,100,85,3,68,289,1396,
,"3212, Vic",4207,1972,2049,908,663,42,1337,2969,14147,
,"3214, Vic",4797,2856,4114,2296,2320,253,1966,4839,23441,
,"3215, Vic",6248,2444,2711,1288,1834,236,1847,3210,19818,
,"3216, Vic",20268,7045,6945,3048,2458,141,2727,9372,52004,
,"3217, Vic",640,127,98,37,28,0,67,256,1253,
,"3218, Vic",5213,1525,1471,633,672,74,798,2224,12610,
,"3219, Vic",5653,2701,3169,1783,1558,121,1516,3549,20050,
,"3220, Vic",7079,1793,1593,679,600,47,895,2601,15287,
,"3221, Vic",2516,1200,1130,523,404,36,496,1620,7925,
,"3222, Vic",3738,1770,2052,941,666,24,686,2189,12066,
,"3223, Vic",1765,955,1222,537,655,28,450,885,6497,
,"3224, Vic",3113,1603,1648,711,516,11,441,2070,10113,
,"3225, Vic",1711,495,483,193,183,0,234,580,3879,
,"3226, Vic",4865,1741,1706,689,378,17,644,2517,12557,
,"3227, Vic",1848,539,432,165,108,4,288,947,4331,
,"3228, Vic",6192,1883,1552,564,376,7,627,3448,14649,
,"3230, Vic",979,375,310,133,113,0,149,393,2452,
,"3231, Vic",610,190,148,60,31,0,107,274,1420,
,"3232, Vic",442,118,125,37,26,6,152,139,1045,
,"3233, Vic",608,247,255,117,111,7,159,232,1736,
,"3235, Vic",158,40,55,10,16,0,20,73,372,
,"3236, Vic",85,33,39,21,12,0,8,42,240,
,"3237, Vic",145,70,70,44,16,0,49,85,479,
,"3238, Vic",63,16,24,8,7,0,39,46,203,
,"3239, Vic",109,56,71,34,25,5,28,53,381,
,"3240, Vic",675,363,289,121,78,3,58,495,2082,
,"3241, Vic",551,323,397,218,164,8,172,401,2234,
,"3242, Vic",229,138,101,43,52,0,35,143,741,
,"3243, Vic",206,102,92,51,21,0,49,117,638,
,"3249, Vic",709,450,520,264,179,0,130,654,2906,
,"3250, Vic",2819,1653,2004,1007,1135,137,783,2239,11777,
,"3251, Vic",125,93,132,82,61,4,41,117,655,
,"3254, Vic",82,62,67,35,20,0,18,98,382,
,"3260, Vic",1065,676,713,423,412,14,301,852,4456,
,"3264, Vic",537,330,400,195,259,20,166,442,2349,
,"3265, Vic",682,417,473,217,161,4,138,684,2776,
,"3266, Vic",712,527,594,299,329,9,172,783,3425,
,"3267, Vic",66,53,47,21,13,0,5,84,289,
,"3268, Vic",636,404,410,208,168,7,149,572,2554,
,"3269, Vic",289,150,122,65,42,0,78,224,970,
,"3270, Vic",40,21,29,17,7,0,16,11,141,
,"3272, Vic",433,253,275,139,139,4,101,325,1669,
,"3273, Vic",40,20,27,5,3,0,4,22,121,
,"3274, Vic",95,49,59,25,18,0,29,76,351,
,"3275, Vic",108,102,67,33,19,0,19,123,471,
,"3276, Vic",145,81,70,34,27,0,30,124,511,
,"3277, Vic",468,316,324,131,120,0,119,412,1890,
,"3278, Vic",122,53,73,38,24,0,32,112,454,
,"3280, Vic",9096,4154,4374,2234,1937,87,2231,5852,29965,
,"3281, Vic",511,266,257,114,61,5,77,446,1737,
,"3282, Vic",634,327,345,187,168,6,151,493,2311,
,"3283, Vic",302,135,143,69,36,0,40,218,943,
,"3284, Vic",1046,374,464,222,239,8,226,514,3093,
,"3285, Vic",364,173,199,106,59,3,88,264,1256,
,"3286, Vic",145,106,90,52,43,0,39,140,615,
,"3287, Vic",104,60,69,36,27,0,20,117,433,
,"3289, Vic",183,108,111,57,81,5,47,142,734,
,"3292, Vic",77,71,80,21,16,0,19,28,312,
,"3293, Vic",76,40,48,14,12,0,23,51,264,
,"3294, Vic",261,124,102,35,47,3,55,123,750,
,"3300, Vic",2688,1563,1702,858,839,27,645,1783,10105,
,"3301, Vic",498,276,234,104,89,0,81,366,1648,
,"3302, Vic",126,74,107,59,33,0,27,129,555,
,"3303, Vic",94,53,81,48,35,0,17,91,419,
,"3304, Vic",490,419,470,256,230,4,155,452,2476,
,"3305, Vic",3018,1911,2381,1086,943,25,857,2431,12652,
,"3309, Vic",74,26,42,24,11,0,9,37,223,
,"3310, Vic",82,50,71,32,33,0,31,63,362,
,"3311, Vic",351,255,313,188,253,11,127,264,1762,
,"3312, Vic",219,184,156,75,83,0,32,198,947,
,"3314, Vic",230,126,116,50,35,5,26,190,778,
,"3315, Vic",387,250,279,174,161,0,114,291,1656,
,"3317, Vic",75,61,60,24,17,0,23,58,318,
,"3318, Vic",213,165,155,95,106,0,83,159,976,
,"3319, Vic",75,63,66,18,22,0,20,61,325,
,"3321, Vic",368,219,167,80,38,0,53,258,1183,
,"3324, Vic",128,88,114,51,51,0,44,83,559,
,"3325, Vic",119,82,104,36,39,0,45,88,513,
,"3328, Vic",402,234,236,112,69,0,62,363,1478,
,"3329, Vic",92,61,45,16,20,0,9,72,315,
,"3330, Vic",90,76,84,44,30,0,19,89,432,
,"3331, Vic",1239,638,587,273,158,16,232,1049,4192,
,"3332, Vic",249,155,159,77,38,0,31,242,951,
,"3333, Vic",192,97,127,57,41,4,52,168,738,
,"3334, Vic",153,62,65,46,33,0,26,106,491,
,"3335, Vic",429,204,289,156,206,34,174,269,1761,
