"Postal Areas (UR) by Occupation (OCCP)"
"Counting: Persons, Place of Usual Residence"

,"Occupation (OCCP)","Community and Personal Service Workers nfd","Health and Welfare Support Workers nfd","Ambulance Officers and Paramedics","Dental Hygienists, Technicians and Therapists","Diversional Therapists","Enrolled and Mothercraft Nurses","Indigenous Health Workers","Massage Therapists","Welfare Support Workers","Carers and Aides nfd","Child Carers","Education Aides","Personal Carers and Assistants nfd","Aged and Disabled Carers","Dental Assistants","Nursing Support and Personal Care Workers","Special Care Workers","Hospitality Workers nfd","Bar Attendants and Baristas","Cafe Workers","Gaming Workers","Hotel Service Managers","Waiters","Other Hospitality Workers","Protective Service Workers nfd","Defence Force Members, Fire Fighters and Police nfd","Defence Force Members - Other Ranks","Fire and Emergency Workers","Police","Prison and Security Officers nfd","Prison Officers","Security Officers and Guards","Sports and Personal Service Workers nfd","Personal Service and Travel Workers nfd","Beauty Therapists","Driving Instructors","Funeral Workers","Gallery, Museum and Tour Guides","Personal Care Consultants","Tourism and Travel Advisers","Travel Attendants","Other Personal Service Workers","Sports and Fitness Workers nfd","Fitness Instructors","Outdoor Adventure Guides","Sports Coaches, Instructors and Officials","Sportspersons","Total",
,"Postal Areas (UR)",
,"2111, NSW",0,0,5,6,4,6,0,6,36,8,71,28,0,28,10,30,4,8,56,14,11,3,58,5,0,0,3,5,28,0,0,15,0,0,12,3,0,4,0,18,7,10,0,15,0,36,4,557,
,"2112, NSW",0,0,10,6,3,11,0,9,43,11,161,53,0,80,37,64,0,17,94,33,15,13,106,10,0,0,12,3,50,0,8,38,0,0,30,4,5,4,0,29,16,19,0,40,0,44,7,1085,
,"2113, NSW",0,0,10,4,5,10,0,5,26,4,102,28,0,45,19,32,0,10,59,16,7,0,50,3,0,0,7,3,24,0,3,19,0,0,11,9,0,5,4,30,4,9,0,13,0,33,12,621,
,"2114, NSW",0,0,7,14,5,12,0,13,35,7,110,32,0,74,27,81,0,6,64,28,11,11,77,7,0,0,6,4,32,0,9,26,0,0,18,8,3,7,7,25,0,10,0,11,0,48,8,843,
,"2115, NSW",0,0,4,3,4,0,0,0,12,0,64,14,0,32,15,30,0,3,25,16,0,0,27,4,0,0,3,3,13,0,0,20,0,0,7,0,0,6,0,9,6,4,0,0,4,13,0,341,
,"2116, NSW",0,0,0,0,0,3,0,0,15,0,31,12,0,16,7,12,0,4,23,6,10,4,24,4,0,0,0,4,14,0,3,11,0,0,4,0,5,4,0,11,0,4,0,3,0,8,4,246,
,"2117, NSW",0,0,5,5,0,13,0,4,31,4,103,32,0,84,19,44,0,12,61,25,6,5,57,4,0,0,12,5,24,0,7,37,0,0,18,9,4,7,5,24,4,3,0,9,0,28,3,713,
,"2118, NSW",0,0,0,9,8,10,0,4,36,5,105,44,5,74,29,40,0,5,45,20,3,4,83,5,0,0,26,3,17,0,6,22,0,0,20,5,4,8,6,20,3,11,0,20,0,35,0,740,
,"2119, NSW",0,0,0,5,6,4,0,0,16,0,71,17,0,18,10,15,0,4,37,7,0,0,44,0,0,0,8,3,10,0,0,6,0,0,5,0,0,7,0,4,3,9,0,13,0,33,4,359,
,"2120, NSW",0,0,8,9,4,7,0,3,37,8,110,48,0,71,18,52,0,3,55,17,3,0,54,3,0,0,8,5,35,0,6,16,0,0,16,6,5,4,4,14,6,10,0,23,6,59,4,737,
,"2121, NSW",0,0,7,12,3,6,0,8,39,5,122,27,4,80,21,40,0,3,71,28,0,8,107,3,0,0,9,3,25,0,7,17,0,0,13,10,3,8,0,22,5,13,0,14,0,60,4,807,
,"2122, NSW",7,0,6,10,4,15,0,14,46,9,141,29,0,93,35,52,3,3,82,28,14,12,169,5,0,0,6,3,25,0,3,34,0,0,14,7,0,13,6,41,10,18,0,17,0,39,7,1020,
,"2125, NSW",0,0,3,8,5,10,0,3,24,8,73,37,0,36,14,30,0,8,45,24,4,5,54,4,0,0,8,3,19,0,5,9,0,0,8,4,0,0,3,21,3,16,0,23,0,40,0,557,
,"2126, NSW",0,0,4,3,8,10,0,5,30,5,119,36,0,57,20,51,0,9,48,17,5,4,68,5,0,0,0,5,30,0,5,11,0,0,19,5,0,4,5,23,8,15,0,20,0,57,9,720,
,"2127, NSW",0,0,6,0,0,4,0,0,8,0,28,4,0,18,11,5,0,7,21,5,6,4,24,0,0,0,14,0,17,0,3,14,0,0,9,4,0,10,0,11,8,3,0,8,0,29,9,290,
,"2128, NSW",0,0,0,4,0,0,0,0,0,0,5,0,0,8,3,3,0,0,6,0,7,0,3,4,0,0,0,0,3,0,0,8,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,62,
,"2129, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"2130, NSW",0,0,3,0,0,3,0,8,30,0,35,13,0,25,5,37,0,3,33,6,7,0,40,0,0,0,3,0,5,0,0,22,0,0,8,0,0,3,0,3,0,9,0,3,0,6,0,310,
,"2131, NSW",6,0,3,9,4,8,0,4,37,11,109,19,0,103,28,162,5,22,111,37,18,14,161,15,0,0,3,3,20,0,4,47,0,0,14,6,4,13,4,36,8,15,0,11,0,12,0,1086,
,"2132, NSW",0,0,0,0,6,3,0,14,14,0,64,27,0,34,8,19,0,6,37,11,3,4,48,8,0,0,0,0,15,0,0,16,0,0,9,3,3,0,4,13,3,3,0,9,0,29,5,418,
,"2133, NSW",0,0,3,5,0,0,0,5,20,0,68,20,0,38,16,40,0,4,38,13,9,0,42,3,0,0,6,0,17,0,4,27,0,0,16,0,3,7,3,22,12,3,0,6,0,19,4,473,
,"2134, NSW",0,0,0,0,4,0,0,13,3,3,49,16,0,29,19,58,0,10,60,20,9,4,96,0,0,0,0,0,4,0,4,25,0,0,15,0,0,13,8,20,4,5,0,4,0,13,4,512,
,"2135, NSW",0,8,0,14,4,3,0,9,27,6,90,21,0,60,18,99,0,13,115,44,16,9,138,3,0,0,4,0,7,0,3,32,0,0,21,0,4,6,4,26,4,4,0,12,0,34,7,865,
,"2136, NSW",0,0,0,0,0,0,0,0,11,0,45,10,0,17,4,20,0,3,25,11,9,0,24,4,0,0,0,0,8,0,0,12,0,0,11,4,0,4,0,14,0,0,0,6,0,17,6,265,
,"2137, NSW",0,0,9,14,8,7,0,6,33,11,93,40,0,43,18,29,3,6,102,27,6,7,81,6,0,0,47,6,32,0,3,37,0,0,29,7,3,7,4,33,6,11,0,16,0,46,32,868,
,"2138, NSW",0,6,0,16,0,6,0,5,12,0,48,7,0,17,11,23,0,9,50,21,10,0,57,4,0,0,17,0,19,0,3,14,0,0,19,0,4,7,6,24,7,3,0,10,0,32,10,477,
,"2139, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"2140, NSW",0,0,0,6,5,10,0,5,19,0,80,7,0,34,10,61,0,7,51,19,15,8,64,7,0,0,46,0,10,0,3,29,0,0,17,4,0,6,3,14,8,9,0,6,0,13,5,581,
,"2141, NSW",0,0,0,15,3,11,0,16,29,7,101,25,0,54,27,127,0,14,66,45,15,10,130,6,0,0,3,4,8,0,3,77,0,0,23,16,4,4,8,19,0,6,0,8,0,20,4,908,
,"2142, NSW",0,0,4,12,3,5,0,4,35,9,89,28,0,80,21,133,0,10,45,26,14,9,81,0,0,0,0,3,27,0,7,102,0,0,12,8,0,5,4,7,0,4,0,14,0,4,5,810,
,"2143, NSW",0,0,3,0,4,3,0,0,9,0,31,8,0,17,7,23,0,0,20,3,0,0,24,5,0,0,0,0,0,0,6,13,0,0,14,0,0,0,0,3,4,3,0,4,0,5,4,213,
,"2144, NSW",0,0,4,6,0,6,0,13,24,6,123,15,0,80,22,173,0,13,53,63,8,16,156,3,0,0,0,0,9,0,15,135,0,0,20,8,4,8,10,20,3,4,0,4,0,8,5,1037,
,"2145, NSW",5,0,13,15,16,48,0,18,131,9,422,123,5,225,92,287,4,23,143,75,12,21,187,16,0,0,12,17,110,0,35,206,0,0,54,22,11,6,7,69,11,18,0,48,0,66,29,2611,
,"2146, NSW",0,0,5,0,4,18,0,4,37,0,104,33,0,74,19,82,0,4,38,17,7,5,35,4,0,0,4,14,35,0,10,37,0,0,12,0,0,0,6,11,3,4,0,8,0,13,4,651,
,"2147, NSW",0,6,9,11,11,34,0,13,94,5,204,91,0,172,40,132,0,9,79,28,7,5,87,12,0,0,0,15,86,0,37,112,0,0,24,7,11,4,0,28,0,13,0,21,4,54,7,1472,
,"2148, NSW",0,3,12,13,18,31,0,8,140,12,326,98,5,244,75,328,11,29,151,54,10,25,117,24,0,0,18,12,71,10,68,267,0,3,27,13,11,6,12,45,6,13,0,29,4,36,11,2396,
,"2150, NSW",6,0,0,5,3,14,0,13,34,0,95,14,5,87,24,171,0,13,79,42,13,20,147,5,0,0,6,4,25,0,6,107,0,0,12,10,4,6,7,16,0,5,0,5,0,12,6,1021,
,"2151, NSW",0,0,4,3,3,12,0,16,43,6,101,25,0,56,20,57,10,0,47,14,5,5,67,3,0,0,8,10,54,0,12,59,0,0,12,4,9,3,5,28,4,14,0,14,0,32,3,768,
,"2152, NSW",0,0,4,3,0,7,0,3,25,3,48,19,0,37,14,39,4,3,23,10,3,0,24,3,0,0,4,4,42,0,13,18,0,0,11,0,0,4,4,6,4,4,0,10,0,20,7,423,
,"2153, NSW",0,0,19,19,13,21,0,20,103,11,277,123,0,141,64,115,7,17,148,73,10,17,189,5,0,0,17,30,184,0,32,60,0,0,47,22,5,6,0,70,16,25,0,65,4,117,18,2110,
,"2154, NSW",0,7,8,12,9,6,0,24,54,8,161,75,0,79,30,62,4,13,86,46,4,0,142,14,0,0,15,10,72,0,5,31,0,0,36,13,5,5,5,44,7,21,0,44,0,105,18,1280,
,"2155, NSW",6,0,34,24,13,17,0,12,84,7,269,78,0,78,53,80,0,10,88,53,9,5,127,9,0,0,26,19,174,0,39,68,0,0,42,19,4,8,4,42,10,16,0,42,0,59,14,1642,
,"2156, NSW",0,0,5,4,0,0,0,9,16,0,67,30,0,26,6,8,0,7,40,13,0,0,49,0,0,0,0,7,22,0,0,10,0,0,17,6,0,0,5,15,0,5,0,18,4,45,5,439,
,"2157, NSW",0,0,0,0,0,0,0,0,4,0,15,5,0,11,5,6,0,4,8,3,0,0,16,0,0,0,0,4,6,0,0,5,0,0,6,0,0,4,0,0,0,0,0,6,0,7,0,115,
,"2158, NSW",0,0,5,0,0,0,0,6,13,0,49,11,0,19,7,12,0,0,25,14,0,0,31,0,0,0,0,3,7,0,0,4,0,0,17,0,0,0,0,14,3,9,0,7,0,16,5,277,
,"2159, NSW",0,0,3,0,0,0,0,0,11,4,22,6,0,22,0,16,0,0,14,5,0,0,21,0,0,0,9,5,9,0,0,6,0,0,3,0,0,0,0,5,0,0,0,7,6,15,5,194,
,"2160, NSW",0,0,4,5,5,17,0,9,59,3,149,50,0,118,31,134,0,6,66,38,11,21,64,7,0,0,4,5,12,0,9,146,0,0,28,8,0,5,7,22,4,11,0,16,0,15,4,1093,
,"2161, NSW",0,0,3,4,4,10,0,11,28,7,115,37,0,73,16,91,0,9,61,22,8,7,64,4,0,0,4,0,20,0,7,113,0,0,24,8,0,4,0,13,3,4,0,14,0,13,3,804,
,"2162, NSW",0,0,0,3,0,3,0,5,16,8,90,35,0,45,15,38,0,4,52,9,5,0,37,3,0,0,0,5,6,0,3,58,3,0,20,9,0,0,0,5,6,3,0,5,0,9,4,504,
,"2163, NSW",0,0,0,4,0,0,0,0,14,0,42,6,0,33,7,38,5,0,24,5,9,0,16,0,0,0,0,0,0,0,0,26,0,0,20,0,0,0,0,4,0,0,0,0,0,0,0,253,
,"2164, NSW",0,0,3,8,0,5,0,8,31,10,71,34,0,72,19,60,0,8,53,30,7,3,40,7,0,0,6,6,9,0,12,49,0,0,25,14,4,0,4,7,6,0,0,15,0,21,0,647,
,"2165, NSW",0,0,0,8,9,8,0,4,46,14,144,37,5,86,39,111,5,10,83,37,9,5,76,12,0,0,5,0,12,0,10,136,0,0,81,22,4,3,0,20,10,11,0,16,0,16,0,1094,
,"2166, NSW",0,0,4,4,0,6,0,14,46,9,154,44,0,86,49,110,0,25,154,51,39,5,189,12,0,0,0,0,24,0,8,82,0,11,262,16,0,6,19,25,6,7,0,18,0,16,8,1509,
,"2167, NSW",0,0,3,6,4,5,0,7,20,3,31,18,0,25,3,54,0,3,14,15,0,6,17,4,0,0,4,3,14,0,4,39,0,0,7,0,0,0,0,4,3,0,0,7,0,11,0,334,
,"2168, NSW",0,0,3,11,5,21,0,10,55,6,181,65,4,120,52,148,4,19,101,32,9,14,105,5,0,0,3,9,29,0,24,131,0,0,54,10,7,0,3,22,11,12,0,21,0,20,7,1333,
,"2170, NSW",0,6,21,12,14,53,0,19,175,16,414,181,4,299,80,370,7,26,235,70,25,20,203,13,0,0,142,19,139,0,52,375,3,3,114,18,15,3,7,78,19,29,0,63,0,52,17,3411,
,"2171, NSW",0,0,3,10,8,13,0,7,42,3,112,39,0,63,21,75,0,11,61,33,8,10,65,8,0,0,8,3,49,0,10,72,0,0,30,11,0,0,0,26,8,0,0,20,0,20,9,858,
,"2172, NSW",0,0,0,0,0,0,0,3,3,0,19,3,0,0,3,8,0,0,4,0,0,0,6,0,0,0,11,3,14,0,3,3,0,0,0,0,0,0,0,7,0,0,0,4,0,4,0,98,
,"2173, NSW",0,0,5,4,0,28,0,0,31,7,79,39,0,53,15,31,0,0,44,13,4,6,47,4,0,0,468,15,53,0,9,48,0,0,9,8,0,4,5,20,4,9,0,15,0,28,0,1105,
,"2174, NSW",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
,"2175, NSW",0,0,0,0,0,0,0,0,3,0,8,3,0,3,0,0,0,0,6,0,0,0,6,0,0,0,0,0,3,0,0,5,0,0,4,0,0,0,0,4,0,4,0,6,0,0,0,55,
,"2176, NSW",0,6,11,12,9,16,0,5,76,10,200,103,5,114,54,130,5,20,145,60,21,10,131,12,0,0,3,3,44,0,12,126,0,0,100,17,0,3,6,33,3,9,0,44,0,55,22,1635,
,"2177, NSW",0,7,0,7,0,8,0,3,19,4,76,20,0,31,10,49,0,0,35,11,10,0,39,0,0,0,4,0,13,0,4,37,0,0,43,4,0,0,3,14,4,0,0,3,0,10,0,468,
,"2178, NSW",0,0,0,0,0,0,0,0,10,0,19,11,0,19,0,4,0,0,8,3,0,0,11,0,0,0,0,0,5,0,8,11,0,0,10,5,0,0,0,7,5,0,0,0,0,8,0,144,
,"2179, NSW",0,0,0,0,0,0,0,0,7,0,21,16,0,10,5,23,0,0,19,5,0,0,11,0,0,0,0,0,14,0,0,12,0,0,6,0,0,0,0,0,0,0,0,7,0,5,0,161,
,"2190, NSW",0,0,0,12,0,6,0,9,25,3,105,29,0,57,22,44,0,8,51,27,7,10,44,0,0,0,0,3,18,0,6,98,0,0,24,13,0,3,0,23,5,9,0,12,0,9,3,685,
,"2191, NSW",0,0,0,0,4,0,0,0,4,4,34,14,0,22,3,12,0,6,20,12,4,0,23,0,0,0,5,3,7,0,5,11,0,0,4,8,0,0,0,6,0,0,0,6,0,4,0,221,
,"2192, NSW",0,0,0,0,6,5,0,7,20,5,72,14,0,56,6,48,0,11,48,17,4,8,53,5,0,0,0,0,7,0,0,52,0,0,19,0,0,0,0,9,0,5,0,8,0,0,4,489,
,"2193, NSW",0,0,3,0,0,7,0,4,39,3,98,25,0,46,12,45,0,3,55,21,7,6,56,4,0,0,0,3,20,0,6,31,0,0,18,0,4,5,0,19,11,3,0,15,0,25,10,604,
,"2194, NSW",0,0,0,10,6,3,0,11,24,4,119,15,5,77,27,97,0,17,76,53,29,17,118,7,0,0,0,0,14,0,3,72,0,0,40,13,0,11,6,24,4,5,0,12,0,13,0,932,
,"2195, NSW",0,0,0,0,6,3,0,3,43,8,100,14,0,71,21,149,4,8,51,23,9,11,70,8,0,0,0,0,8,0,4,209,0,0,16,13,0,4,0,18,9,3,0,4,0,4,0,894,
,"2196, NSW",0,0,0,7,6,6,0,13,29,7,121,30,0,83,18,82,0,8,86,36,6,9,83,5,0,0,0,8,15,0,4,115,0,0,57,3,0,0,4,31,8,13,0,20,0,18,4,935,
,"2197, NSW",0,0,0,4,0,3,0,0,8,3,35,21,0,13,9,19,0,7,27,3,8,0,19,3,0,0,0,0,4,0,0,24,0,0,15,3,0,0,0,3,0,0,0,8,0,3,0,242,
,"2198, NSW",0,0,0,6,0,0,0,5,15,3,35,23,0,21,11,15,0,3,31,17,4,0,21,4,0,0,0,0,9,0,3,23,0,0,17,5,4,0,0,5,0,0,0,7,0,13,3,303,
,"2199, NSW",0,0,3,5,0,0,0,3,15,3,72,24,0,33,10,24,0,7,39,10,9,7,25,5,0,0,0,3,7,0,5,57,0,0,42,4,4,0,3,12,3,5,0,9,0,16,0,464,
,"2200, NSW",0,0,7,10,4,8,0,11,44,12,175,34,0,92,21,120,0,16,95,48,25,10,121,5,0,0,6,3,21,0,7,196,0,0,129,12,6,4,4,25,6,7,0,17,0,10,9,1320,
,"2203, NSW",0,0,4,3,0,7,0,10,26,4,65,17,0,42,16,36,0,5,76,16,8,3,39,0,0,0,0,4,27,0,0,33,0,0,9,0,4,3,0,19,22,8,0,18,3,18,4,549,
,"2204, NSW",0,0,7,5,3,11,0,16,82,4,127,21,0,65,17,71,4,15,144,22,14,12,126,7,0,0,3,11,32,0,6,56,0,0,31,0,0,13,16,38,30,29,0,24,4,21,6,1093,
,"2205, NSW",0,0,6,6,0,7,0,6,12,4,58,12,0,33,10,34,0,8,66,13,3,7,56,4,0,0,8,0,21,0,9,57,0,0,14,0,0,4,0,27,24,6,0,14,0,14,3,546,
,"2206, NSW",0,0,6,10,6,3,0,0,28,5,99,24,0,36,10,29,0,8,69,25,5,3,37,0,0,0,0,8,26,0,0,40,0,0,29,0,0,3,5,27,17,4,0,17,0,23,3,605,
,"2207, NSW",0,0,7,7,18,3,0,11,40,10,109,27,0,78,22,80,0,14,112,28,9,7,84,10,0,0,9,7,40,0,14,78,0,0,27,8,3,5,0,31,23,15,0,9,0,28,7,980,
,"2208, NSW",0,0,0,4,0,3,0,0,16,4,55,21,0,27,12,23,0,3,36,12,3,0,47,3,0,0,0,0,6,0,3,27,0,0,8,0,0,4,0,11,3,3,0,13,0,4,0,351,
,"2209, NSW",0,0,0,4,4,3,0,12,22,4,72,20,0,58,23,33,0,7,59,13,5,4,85,0,0,0,5,4,19,0,3,41,0,0,11,4,0,6,4,12,13,0,0,5,0,11,3,569,
,"2210, NSW",0,0,9,11,8,6,0,9,31,12,129,45,0,109,25,79,0,12,95,51,9,7,112,6,0,0,7,15,44,0,7,66,0,0,25,6,7,5,12,26,16,3,9,15,0,40,11,1079,
,"2211, NSW",0,0,3,8,0,5,0,4,33,3,74,33,0,50,8,39,0,8,71,8,5,5,56,8,0,0,4,8,44,0,6,41,0,0,9,4,0,0,10,9,6,7,0,10,0,16,5,600,
,"2212, NSW",0,0,3,3,4,3,0,11,16,0,77,40,0,39,10,30,0,3,49,24,5,10,42,4,0,0,4,8,31,0,3,33,0,0,18,5,0,4,3,11,3,6,0,13,0,20,0,535,
,"2213, NSW",0,0,12,0,6,6,0,10,24,8,99,64,0,56,9,33,0,9,92,23,0,3,68,9,0,0,15,19,60,0,14,42,0,0,16,3,0,4,5,33,7,11,0,17,0,44,8,829,
,"2214, NSW",0,0,7,0,0,3,0,0,7,0,40,12,0,16,3,4,0,0,15,5,0,0,9,0,0,0,0,3,19,0,4,15,0,0,3,0,0,0,0,0,0,5,0,5,0,8,4,187,
,"2216, NSW",5,0,9,8,4,9,0,17,34,3,106,35,5,103,23,141,0,24,138,48,14,16,188,12,0,0,6,4,31,0,10,129,0,0,38,7,0,14,5,39,39,7,0,25,0,18,0,1314,
,"2217, NSW",0,7,3,14,8,9,0,17,36,9,98,23,0,113,31,154,0,19,88,31,13,21,111,5,0,0,9,5,26,0,11,69,0,0,24,8,4,8,3,42,43,7,0,17,0,14,5,1105,
,"2218, NSW",5,0,0,6,4,5,0,13,24,0,67,7,4,57,14,84,0,13,57,24,9,10,85,3,0,0,7,6,21,0,3,48,0,0,19,3,0,5,10,28,12,3,0,7,0,16,3,682,
,"2219, NSW",0,0,3,6,4,4,0,6,20,0,60,8,0,39,16,13,0,3,37,17,3,0,44,0,0,0,12,5,22,0,9,51,0,0,10,4,4,4,0,25,29,3,0,9,0,18,5,493,
,"2220, NSW",0,7,3,7,0,3,0,24,26,4,102,24,0,69,35,128,0,16,97,60,27,15,214,10,0,0,6,4,16,0,8,52,0,0,23,8,8,10,12,53,18,11,0,15,0,20,5,1140,
,"2221, NSW",0,0,0,9,4,3,0,10,26,8,62,17,0,31,13,40,0,9,50,19,3,5,72,0,0,0,0,5,25,0,0,19,0,0,11,0,0,0,0,34,19,13,0,14,0,17,4,542,
,"2222, NSW",0,0,3,6,4,3,0,6,19,3,46,24,0,54,14,69,0,3,54,12,3,5,64,6,0,0,4,6,20,0,6,36,0,0,13,5,0,3,0,22,8,0,0,14,0,9,3,547,
,"2223, NSW",5,0,24,8,3,7,0,12,28,5,87,44,0,59,17,58,0,7,88,27,10,8,80,5,0,0,12,15,55,0,3,41,0,0,18,7,5,5,4,36,17,11,0,24,0,46,4,885,
,"2224, NSW",0,0,5,3,4,8,0,5,8,4,52,21,0,31,11,18,0,0,49,14,7,0,51,7,0,0,19,12,30,0,4,24,0,0,28,0,4,0,8,22,24,3,0,18,0,25,6,525,
,"2225, NSW",0,0,0,0,0,3,0,0,15,0,29,14,0,12,9,3,4,3,27,9,0,0,20,3,0,0,3,14,17,0,0,0,0,0,4,0,4,0,0,3,8,0,0,4,5,16,0,229,
,"2226, NSW",0,0,11,0,0,7,0,3,26,0,72,35,0,48,13,26,0,5,37,12,4,0,45,8,0,0,0,19,62,0,3,18,0,0,3,0,0,3,0,18,13,6,0,15,0,31,6,549,
,"2227, NSW",0,0,10,0,5,11,0,7,29,0,76,28,0,27,8,39,0,8,42,23,0,5,44,9,0,0,19,20,82,0,11,22,0,0,18,0,4,6,0,37,39,7,0,24,0,33,6,699,
,"2228, NSW",0,0,0,4,3,11,0,13,44,0,97,27,5,40,17,60,0,7,45,26,3,3,62,7,0,0,44,26,99,0,8,45,0,0,26,3,4,0,6,25,48,10,0,27,0,34,11,890,
,"2229, NSW",0,0,16,11,8,19,0,15,26,8,125,39,0,58,22,42,0,6,143,35,7,3,93,11,0,0,82,44,127,0,21,43,0,11,33,5,6,4,3,50,98,21,0,49,0,67,27,1378,
,"2230, NSW",6,0,35,10,4,13,0,19,55,4,140,43,0,67,32,48,5,10,171,59,10,10,124,11,0,0,72,53,161,0,16,40,0,0,47,0,6,5,0,67,147,20,0,87,0,78,32,1707,
,"2231, NSW",0,0,7,0,0,0,0,0,3,0,16,5,0,11,3,8,0,0,18,10,0,0,3,0,0,0,0,6,10,0,6,8,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,120,
,"2232, NSW",5,0,34,6,7,13,0,13,93,6,140,72,5,97,43,82,3,10,125,38,4,9,72,12,0,0,25,39,179,0,24,59,0,0,31,14,16,3,5,55,57,8,0,57,4,60,14,1539,
,"2233, NSW",0,0,60,7,21,16,0,12,81,6,211,90,4,110,31,91,4,9,113,42,0,0,84,8,0,0,10,64,251,0,21,53,0,0,24,9,11,4,5,43,36,15,0,37,14,59,13,1669,
,"2234, NSW",0,0,20,13,11,12,0,9,75,3,197,84,0,85,25,51,5,10,131,46,13,4,102,10,0,0,9,10,130,0,19,56,0,0,51,7,4,4,0,55,34,11,0,65,0,99,21,1481,
,"2250, NSW",4,0,74,12,20,59,0,25,147,10,383,114,9,321,74,352,11,35,207,78,15,15,213,9,0,0,14,58,246,0,27,189,0,3,61,21,17,8,21,73,15,19,0,54,11,103,34,3161,
,"2251, NSW",0,0,41,9,8,35,0,24,88,8,166,84,0,158,29,127,5,17,130,30,6,3,147,5,0,0,8,64,117,0,13,43,0,0,35,4,0,3,8,37,17,23,0,30,6,81,17,1626,
,"2256, NSW",0,0,10,3,11,10,0,6,32,9,66,28,0,90,24,86,0,12,64,10,9,5,49,0,0,0,3,19,22,0,3,31,0,0,13,0,4,8,3,14,7,7,0,12,5,9,10,694,
,"2257, NSW",0,0,20,7,10,24,0,12,85,8,125,45,3,154,31,127,4,13,122,33,6,14,89,0,0,0,4,26,48,0,10,54,0,0,28,9,3,3,8,26,12,15,0,31,5,27,11,1252,
,"2258, NSW",0,0,4,4,0,4,0,0,15,0,30,12,0,35,4,28,0,0,14,5,0,0,19,4,0,0,0,3,22,0,5,13,0,0,6,0,4,0,0,0,5,0,0,0,0,15,0,251,
,"2259, NSW",0,0,26,10,11,49,0,19,134,17,304,105,3,268,56,298,5,15,195,66,16,8,138,4,0,0,7,38,194,0,39,176,0,3,39,7,15,0,6,29,12,32,0,39,7,51,15,2456,
,"2260, NSW",0,0,36,5,4,16,0,15,61,3,102,56,0,63,27,59,5,20,91,32,3,7,137,0,0,0,3,50,73,0,6,34,0,0,39,4,3,5,11,38,16,9,0,42,0,42,14,1131,
,"2261, NSW",5,0,33,13,14,43,5,38,138,6,316,111,0,367,43,309,5,27,206,60,7,13,167,15,0,0,10,57,144,0,33,117,0,0,49,13,13,4,8,38,17,17,0,56,4,56,33,2610,
,"2262, NSW",0,0,19,0,3,20,0,7,41,8,132,52,0,121,15,139,4,7,85,40,0,5,45,11,0,0,0,18,39,0,16,82,0,0,10,4,4,0,0,14,3,7,0,18,4,19,0,992,
,"2263, NSW",0,0,14,3,9,25,0,3,57,9,112,48,6,131,21,147,4,13,84,27,3,3,69,7,0,0,4,12,36,0,3,70,0,0,12,0,4,0,3,13,3,7,0,21,5,25,3,1016,
,"2264, NSW",0,0,3,0,6,21,0,13,29,5,49,15,0,73,6,69,0,3,46,11,0,0,21,0,0,0,4,15,28,0,4,20,0,0,12,3,6,0,3,3,0,7,0,10,7,10,3,505,
,"2265, NSW",0,0,7,5,6,12,0,5,17,4,12,13,0,23,3,34,0,0,14,4,0,0,12,0,0,0,0,4,11,0,0,11,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,209,
,"2267, NSW",0,0,0,0,0,0,0,0,6,0,16,5,0,14,5,16,0,0,11,0,0,0,11,0,0,0,0,6,5,0,0,6,0,0,6,0,0,0,0,4,0,4,0,0,0,7,0,122,
,"2278, NSW",0,0,5,0,0,3,0,0,7,0,19,5,0,11,0,25,0,0,15,6,0,0,7,5,0,0,0,5,7,0,0,12,0,0,5,0,0,0,0,0,0,3,0,3,0,5,0,148,
,"2280, NSW",6,0,20,6,12,27,0,8,53,5,114,73,0,137,26,130,0,8,109,33,0,0,93,8,0,0,6,26,66,0,11,57,0,0,20,9,4,0,0,18,0,18,0,34,5,30,13,1185,
,"2281, NSW",0,0,9,3,5,4,0,4,31,8,62,33,0,50,11,48,0,4,71,19,0,3,58,5,0,0,0,23,35,0,3,27,0,0,13,0,0,4,3,8,4,10,0,12,5,7,10,592,
,"2282, NSW",0,7,11,4,5,8,0,8,26,3,62,41,0,52,13,38,0,6,67,21,0,3,75,8,0,0,5,9,50,0,4,31,0,0,13,4,0,3,0,24,0,4,0,22,0,38,4,669,
,"2283, NSW",0,0,10,11,5,15,0,8,58,14,95,59,0,135,16,151,0,0,77,25,0,9,98,8,0,0,4,10,37,0,0,51,0,0,10,0,3,3,5,12,7,7,0,13,0,20,10,986,
