,index,Electorate,postcode,record
11497,5420_1,Grey,5420,1
11498,5421_0,Grey,5421,0
11499,5421_1,Grey,5421,1
11500,5422_0,Grey,5422,0
11501,5422_1,Grey,5422,1
11502,5422_10,Grey,5422,10
11503,5422_11,Grey,5422,11
11504,5422_12,Grey,5422,12
11505,5422_2,Grey,5422,2
11506,5422_3,Grey,5422,3
11507,5422_4,Grey,5422,4
11508,5422_5,Grey,5422,5
11509,5422_6,Grey,5422,6
11510,5422_7,Grey,5422,7
11511,5422_8,Grey,5422,8
11512,5422_9,Grey,5422,9
11513,5431_0,Grey,5431,0
11514,5431_1,Grey,5431,1
11515,5431_10,Grey,5431,10
11516,5431_11,Grey,5431,11
11517,5431_12,Grey,5431,12
11518,5431_13,Grey,5431,13
11519,5431_2,Grey,5431,2
11520,5431_3,Grey,5431,3
11521,5431_4,Grey,5431,4
11522,5431_5,Grey,5431,5
11523,5431_6,Grey,5431,6
11524,5431_7,Grey,5431,7
11525,5431_8,Grey,5431,8
11526,5431_9,Grey,5431,9
11527,5432_0,Grey,5432,0
11528,5432_1,Grey,5432,1
11529,5432_2,Grey,5432,2
11530,5432_3,Grey,5432,3
11531,5432_4,Grey,5432,4
11532,5433_0,Grey,5433,0
11533,5433_1,Grey,5433,1
11534,5433_2,Grey,5433,2
11535,5433_3,Grey,5433,3
11536,5433_4,Grey,5433,4
11537,5433_5,Grey,5433,5
11538,5434_0,Grey,5434,0
11539,5434_1,Grey,5434,1
11540,5434_2,Grey,5434,2
11541,5434_3,Grey,5434,3
11542,5440_0,Grey,5440,0
11543,5440_1,Grey,5440,1
11544,5440_2,Grey,5440,2
11545,5440_3,Grey,5440,3
11546,5440_4,Grey,5440,4
11547,5440_5,Grey,5440,5
11548,5451_0,Wakefield,5451,0
11549,5451_1,Wakefield,5451,1
11550,5452_0,Wakefield,5452,0
11551,5452_1,Wakefield,5452,1
11552,5453_0,Wakefield,5453,0
11553,5453_1,Wakefield,5453,1
11554,5453_10,Grey,5453,10
11555,5453_11,Wakefield,5453,11
11556,5453_12,Wakefield,5453,12
11557,5453_13,Wakefield,5453,13
11558,5453_14,Wakefield,5453,14
11559,5453_15,Wakefield,5453,15
11560,5453_16,Wakefield,5453,16
11561,5453_2,Wakefield,5453,2
11562,5453_3,Wakefield,5453,3
11563,5453_4,Wakefield,5453,4
11564,5453_5,Wakefield,5453,5
11565,5453_6,Wakefield,5453,6
11566,5453_7,Wakefield,5453,7
11567,5453_8,Grey,5453,8
11568,5453_9,Wakefield,5453,9
11569,5454_0,Grey,5454,0
11570,5454_1,Grey,5454,1
11571,5454_2,Grey,5454,2
11572,5454_3,Grey,5454,3
11573,5454_4,Grey,5454,4
11574,5454_5,Grey,5454,5
11575,5454_6,Grey,5454,6
11576,5455_0,Wakefield,5455,0
11577,5460_0,Wakefield,5460,0
11578,5460_1,Wakefield,5460,1
11579,5460_2,Wakefield,5460,2
11580,5460_3,Wakefield,5460,3
11581,5461_0,Wakefield,5461,0
11582,5461_1,Grey,5461,1
11583,5461_10,Wakefield,5461,10
11584,5461_11,Wakefield,5461,11
11585,5461_12,Grey,5461,12
11586,5461_13,Wakefield,5461,13
11587,5461_14,Wakefield,5461,14
11588,5461_15,Wakefield,5461,15
11589,5461_2,Wakefield,5461,2
11590,5461_3,Wakefield,5461,3
11591,5461_4,Wakefield,5461,4
11592,5461_5,Grey,5461,5
11593,5461_6,Wakefield,5461,6
11594,5461_7,Wakefield,5461,7
11595,5461_8,Wakefield,5461,8
11596,5461_9,Wakefield,5461,9
11597,5462_0,Grey,5462,0
11598,5464_0,Wakefield,5464,0
11599,5464_1,Grey,5464,1
11600,5464_2,Wakefield,5464,2
11601,5464_3,Grey,5464,3
11602,5464_4,Grey,5464,4
11603,5464_5,Grey,5464,5
11604,5464_6,Grey,5464,6
11605,5464_7,Grey,5464,7
11606,5470_0,Grey,5470,0
11607,5471_0,Grey,5471,0
11608,5472_0,Grey,5472,0
11609,5473_0,Grey,5473,0
11610,5480_0,Grey,5480,0
11611,5480_1,Grey,5480,1
11612,5480_2,Grey,5480,2
11613,5481_0,Grey,5481,0
11614,5481_1,Grey,5481,1
11615,5481_2,Grey,5481,2
11616,5481_3,Grey,5481,3
11617,5482_0,Grey,5482,0
11618,5483_0,Grey,5483,0
11619,5485_0,Grey,5485,0
11620,5490_0,Grey,5490,0
11621,5490_1,Grey,5490,1
11622,5490_2,Grey,5490,2
11623,5491_0,Grey,5491,0
11624,5491_1,Grey,5491,1
11625,5491_2,Grey,5491,2
11626,5491_3,Grey,5491,3
11627,5491_4,Grey,5491,4
11628,5491_5,Grey,5491,5
11629,5491_6,Grey,5491,6
11630,5493_0,Grey,5493,0
11631,5495_0,Grey,5495,0
11632,5495_1,Grey,5495,1
11633,5495_2,Grey,5495,2
11634,5495_3,Grey,5495,3
11635,5495_4,Grey,5495,4
11636,5495_5,Grey,5495,5
11637,5501_0,Wakefield,5501,0
11638,5501_1,Wakefield,5501,1
11639,5501_10,Wakefield,5501,10
11640,5501_11,Wakefield,5501,11
11641,5501_12,Wakefield,5501,12
11642,5501_13,Wakefield,5501,13
11643,5501_2,Wakefield,5501,2
11644,5501_3,Wakefield,5501,3
11645,5501_4,Wakefield,5501,4
11646,5501_5,Wakefield,5501,5
11647,5501_6,Wakefield,5501,6
11648,5501_7,Wakefield,5501,7
11649,5501_8,Wakefield,5501,8
11650,5501_9,Wakefield,5501,9
11651,5502_0,Wakefield,5502,0
11652,5502_1,Wakefield,5502,1
11653,5502_2,Wakefield,5502,2
11654,5502_3,Wakefield,5502,3
11655,5502_4,Wakefield,5502,4
11656,5502_5,Wakefield,5502,5
11657,5510_0,Grey,5510,0
11658,5520_0,Grey,5520,0
11659,5520_1,Grey,5520,1
11660,5520_2,Grey,5520,2
11661,5520_3,Grey,5520,3
11662,5520_4,Grey,5520,4
11663,5521_0,Grey,5521,0
11664,5522_0,Grey,5522,0
11665,5522_1,Grey,5522,1
11666,5522_2,Grey,5522,2
11667,5523_0,Grey,5523,0
11668,5523_1,Grey,5523,1
11669,5523_2,Grey,5523,2
11670,5523_3,Grey,5523,3
11671,5523_4,Grey,5523,4
11672,5523_5,Grey,5523,5
11673,5523_6,Grey,5523,6
11674,5523_7,Grey,5523,7
11675,5523_8,Grey,5523,8
11676,5523_9,Grey,5523,9
11677,5540_0,Grey,5540,0
11678,5540_1,Grey,5540,1
11679,5540_10,Grey,5540,10
11680,5540_11,Grey,5540,11
11681,5540_12,Grey,5540,12
11682,5540_13,Grey,5540,13
11683,5540_14,Grey,5540,14
11684,5540_2,Grey,5540,2
11685,5540_3,Grey,5540,3
11686,5540_4,Grey,5540,4
11687,5540_5,Grey,5540,5
11688,5540_6,Grey,5540,6
11689,5540_7,Grey,5540,7
11690,5540_8,Grey,5540,8
11691,5540_9,Grey,5540,9
11692,5550_0,Wakefield,5550,0
11693,5550_1,Wakefield,5550,1
11694,5550_2,Wakefield,5550,2
11695,5550_3,Wakefield,5550,3
11696,5550_4,Grey,5550,4
11697,5550_5,Wakefield,5550,5
11698,5550_6,Wakefield,5550,6
11699,5550_7,Wakefield,5550,7
11700,5550_8,Grey,5550,8
11701,5550_9,Wakefield,5550,9
11702,5552_0,Grey,5552,0
11703,5552_1,Grey,5552,1
11704,5552_2,Grey,5552,2
11705,5552_3,Grey,5552,3
11706,5552_4,Grey,5552,4
11707,5552_5,Grey,5552,5
11708,5552_6,Grey,5552,6
11709,5554_0,Grey,5554,0
11710,5554_1,Grey,5554,1
11711,5554_2,Grey,5554,2
11712,5554_3,Grey,5554,3
11713,5554_4,Grey,5554,4
11714,5554_5,Grey,5554,5
11715,5554_6,Grey,5554,6
11716,5554_7,Grey,5554,7
11717,5554_8,Grey,5554,8
11718,5554_9,Grey,5554,9
11719,5555_0,Grey,5555,0
11720,5555_1,Grey,5555,1
11721,5555_2,Grey,5555,2
11722,5555_3,Grey,5555,3
11723,5555_4,Grey,5555,4
11724,5555_5,Grey,5555,5
11725,5556_0,Grey,5556,0
11726,5556_1,Grey,5556,1
11727,5556_2,Grey,5556,2
11728,5556_3,Grey,5556,3
11729,5558_0,Grey,5558,0
11730,5558_1,Grey,5558,1
11731,5558_10,Grey,5558,10
11732,5558_11,Grey,5558,11
11733,5558_12,Grey,5558,12
11734,5558_13,Grey,5558,13
11735,5558_2,Grey,5558,2
11736,5558_3,Grey,5558,3
11737,5558_4,Grey,5558,4
11738,5558_5,Grey,5558,5
11739,5558_6,Grey,5558,6
11740,5558_7,Grey,5558,7
11741,5558_8,Grey,5558,8
11742,5558_9,Grey,5558,9
11743,5560_0,Grey,5560,0
11744,5560_1,Grey,5560,1
11745,5570_0,Grey,5570,0
11746,5570_1,Grey,5570,1
11747,5570_2,Grey,5570,2
11748,5570_3,Grey,5570,3
11749,5570_4,Grey,5570,4
11750,5571_0,Grey,5571,0
11751,5571_1,Grey,5571,1
11752,5571_2,Grey,5571,2
11753,5571_3,Grey,5571,3
11754,5571_4,Grey,5571,4
11755,5571_5,Grey,5571,5
11756,5571_6,Grey,5571,6
11757,5571_7,Grey,5571,7
11758,5571_8,Grey,5571,8
11759,5571_9,Grey,5571,9
11760,5572_0,Grey,5572,0
11761,5573_0,Grey,5573,0
11762,5573_1,Grey,5573,1
11763,5573_2,Grey,5573,2
11764,5573_3,Grey,5573,3
11765,5573_4,Grey,5573,4
11766,5573_5,Grey,5573,5
11767,5573_6,Grey,5573,6
11768,5573_7,Grey,5573,7
11769,5573_8,Grey,5573,8
11770,5573_9,Grey,5573,9
11771,5575_0,Grey,5575,0
11772,5575_1,Grey,5575,1
11773,5575_10,Grey,5575,10
11774,5575_11,Grey,5575,11
11775,5575_12,Grey,5575,12
11776,5575_2,Grey,5575,2
11777,5575_3,Grey,5575,3
11778,5575_4,Grey,5575,4
11779,5575_5,Grey,5575,5
11780,5575_6,Grey,5575,6
11781,5575_7,Grey,5575,7
11782,5575_8,Grey,5575,8
11783,5575_9,Grey,5575,9
11784,5576_0,Grey,5576,0
11785,5576_1,Grey,5576,1
11786,5576_2,Grey,5576,2
11787,5577_0,Grey,5577,0
11788,5577_1,Grey,5577,1
11789,5577_2,Grey,5577,2
11790,5577_3,Grey,5577,3
11791,5577_4,Grey,5577,4
11792,5577_5,Grey,5577,5
11793,5580_0,Grey,5580,0
11794,5580_1,Grey,5580,1
11795,5581_0,Grey,5581,0
11796,5581_1,Grey,5581,1
11797,5582_0,Grey,5582,0
11798,5583_0,Grey,5583,0
11799,5583_1,Grey,5583,1
11800,5583_2,Grey,5583,2
11801,5600_0,Grey,5600,0
11802,5600_1,Grey,5600,1
11803,5601_0,Grey,5601,0
11804,5601_1,Grey,5601,1
11805,5601_10,Grey,5601,10
11806,5601_2,Grey,5601,2
11807,5601_3,Grey,5601,3
11808,5601_4,Grey,5601,4
11809,5601_5,Grey,5601,5
11810,5601_6,Grey,5601,6
11811,5601_7,Grey,5601,7
11812,5601_8,Grey,5601,8
11813,5601_9,Grey,5601,9
11814,5602_0,Grey,5602,0
11815,5602_1,Grey,5602,1
11816,5602_2,Grey,5602,2
11817,5602_3,Grey,5602,3
11818,5602_4,Grey,5602,4
11819,5602_5,Grey,5602,5
11820,5602_6,Grey,5602,6
11821,5602_7,Grey,5602,7
11822,5602_8,Grey,5602,8
11823,5603_0,Grey,5603,0
11824,5603_1,Grey,5603,1
11825,5603_2,Grey,5603,2
11826,5604_0,Grey,5604,0
11827,5605_0,Grey,5605,0
11828,5605_1,Grey,5605,1
11829,5606_0,Grey,5606,0
11830,5607_0,Grey,5607,0
11831,5607_1,Grey,5607,1
11832,5607_10,Grey,5607,10
11833,5607_11,Grey,5607,11
11834,5607_12,Grey,5607,12
11835,5607_13,Grey,5607,13
11836,5607_14,Grey,5607,14
11837,5607_15,Grey,5607,15
11838,5607_16,Grey,5607,16
11839,5607_17,Grey,5607,17
11840,5607_18,Grey,5607,18
11841,5607_19,Grey,5607,19
11842,5607_2,Grey,5607,2
11843,5607_3,Grey,5607,3
11844,5607_4,Grey,5607,4
11845,5607_5,Grey,5607,5
11846,5607_6,Grey,5607,6
11847,5607_7,Grey,5607,7
11848,5607_8,Grey,5607,8
11849,5607_9,Grey,5607,9
11850,5608_0,Grey,5608,0
11851,5608_1,Grey,5608,1
11852,5609_0,Grey,5609,0
11853,5630_0,Grey,5630,0
11854,5631_0,Grey,5631,0
11855,5631_1,Grey,5631,1
11856,5632_0,Grey,5632,0
11857,5632_1,Grey,5632,1
11858,5632_2,Grey,5632,2
11859,5632_3,Grey,5632,3
11860,5633_0,Grey,5633,0
11861,5633_1,Grey,5633,1
11862,5640_0,Grey,5640,0
11863,5640_1,Grey,5640,1
11864,5640_2,Grey,5640,2
11865,5640_3,Grey,5640,3
11866,5641_0,Grey,5641,0
11867,5641_1,Grey,5641,1
11868,5641_10,Grey,5641,10
11869,5641_11,Grey,5641,11
11870,5641_12,Grey,5641,12
11871,5641_2,Grey,5641,2
11872,5641_3,Grey,5641,3
11873,5641_4,Grey,5641,4
11874,5641_5,Grey,5641,5
11875,5641_6,Grey,5641,6
11876,5641_7,Grey,5641,7
11877,5641_8,Grey,5641,8
11878,5641_9,Grey,5641,9
11879,5642_0,Grey,5642,0
11880,5642_1,Grey,5642,1
11881,5642_2,Grey,5642,2
11882,5642_3,Grey,5642,3
11883,5650_0,Grey,5650,0
11884,5650_1,Grey,5650,1
11885,5650_2,Grey,5650,2
11886,5651_0,Grey,5651,0
11887,5652_0,Grey,5652,0
11888,5652_1,Grey,5652,1
11889,5654_0,Grey,5654,0
11890,5654_1,Grey,5654,1
11891,5654_2,Grey,5654,2
11892,5654_3,Grey,5654,3
11893,5655_0,Grey,5655,0
11894,5655_1,Grey,5655,1
11895,5655_2,Grey,5655,2
11896,5660_0,Grey,5660,0
11897,5660_1,Grey,5660,1
11898,5661_0,Grey,5661,0
11899,5661_1,Grey,5661,1
11900,5661_2,Grey,5661,2
11901,5661_3,Grey,5661,3
11902,5661_4,Grey,5661,4
11903,5670_0,Grey,5670,0
11904,5670_1,Grey,5670,1
11905,5670_10,Grey,5670,10
11906,5670_2,Grey,5670,2
11907,5670_3,Grey,5670,3
11908,5670_4,Grey,5670,4
11909,5670_5,Grey,5670,5
11910,5670_6,Grey,5670,6
11911,5670_7,Grey,5670,7
11912,5670_8,Grey,5670,8
11913,5670_9,Grey,5670,9
11914,5671_0,Grey,5671,0
11915,5671_1,Grey,5671,1
11916,5671_2,Grey,5671,2
11917,5671_3,Grey,5671,3
11918,5671_4,Grey,5671,4
11919,5671_5,Grey,5671,5
11920,5671_6,Grey,5671,6
11921,5671_7,Grey,5671,7
11922,5680_0,Grey,5680,0
11923,5680_1,Grey,5680,1
11924,5680_10,Grey,5680,10
11925,5680_11,Grey,5680,11
11926,5680_12,Grey,5680,12
11927,5680_13,Grey,5680,13
11928,5680_14,Grey,5680,14
11929,5680_15,Grey,5680,15
11930,5680_16,Grey,5680,16
11931,5680_17,Grey,5680,17
11932,5680_18,Grey,5680,18
11933,5680_19,Grey,5680,19
11934,5680_2,Grey,5680,2
11935,5680_3,Grey,5680,3
11936,5680_4,Grey,5680,4
11937,5680_5,Grey,5680,5
11938,5680_6,Grey,5680,6
11939,5680_7,Grey,5680,7
11940,5680_8,Grey,5680,8
11941,5680_9,Grey,5680,9
11942,5690_0,Grey,5690,0
11943,5690_1,Grey,5690,1
11944,5690_10,Grey,5690,10
11945,5690_11,Grey,5690,11
11946,5690_12,Grey,5690,12
11947,5690_13,Grey,5690,13
11948,5690_14,Grey,5690,14
11949,5690_15,Grey,5690,15
11950,5690_16,Grey,5690,16
11951,5690_17,Grey,5690,17
11952,5690_18,Grey,5690,18
11953,5690_19,Grey,5690,19
11954,5690_2,Grey,5690,2
11955,5690_3,Grey,5690,3
11956,5690_4,Grey,5690,4
11957,5690_5,Grey,5690,5
11958,5690_6,Grey,5690,6
11959,5690_7,Grey,5690,7
11960,5690_8,Grey,5690,8
11961,5690_9,Grey,5690,9
11962,5700_0,Grey,5700,0
11963,5700_1,Grey,5700,1
11964,5700_2,Grey,5700,2
11965,5700_3,Grey,5700,3
11966,5700_4,Grey,5700,4
11967,5700_5,Grey,5700,5
11968,5700_6,Grey,5700,6
11969,5710_0,Grey,5710,0
11970,5710_1,Grey,5710,1
11971,5720_0,Grey,5720,0
11972,5720_1,Grey,5720,1
11973,5722_0,Grey,5722,0
11974,5723_0,Grey,5723,0
11975,5723_1,Grey,5723,1
11976,5724_0,Grey,5724,0
11977,5724_1,Grey,5724,1
11978,5725_0,Grey,5725,0
11979,5725_1,Grey,5725,1
11980,5730_0,Grey,5730,0
11981,5730_1,Grey,5730,1
11982,5730_2,Grey,5730,2
11983,5731_0,Grey,5731,0
11984,5731_1,Grey,5731,1
11985,5731_2,Grey,5731,2
11986,5732_0,Grey,5732,0
11987,5732_1,Grey,5732,1
11988,5732_2,Grey,5732,2
11989,5733_0,Grey,5733,0
11990,5734_0,Grey,5734,0
11991,5950_0,Hindmarsh,5950,0
11992,6000_0,Curtin,6000,0
11993,6000_1,Perth,6000,1
11994,6003_0,Perth,6003,0
11995,6003_1,Perth,6003,1
11996,6004_0,Perth,6004,0
11997,6005_0,Curtin,6005,0
11998,6005_1,Curtin,6005,1
11999,6005_2,Perth,6005,2
12000,6006_0,Curtin,6006,0
12001,6006_1,Perth,6006,1
12002,6007_0,Curtin,6007,0
12003,6007_1,Curtin,6007,1
12004,6008_0,Curtin,6008,0
12005,6008_1,Curtin,6008,1
12006,6008_2,Curtin,6008,2
12007,6009_0,Curtin,6009,0
12008,6009_1,Curtin,6009,1
12009,6009_2,Curtin,6009,2
12010,6010_0,Curtin,6010,0
12011,6010_1,Curtin,6010,1
12012,6010_2,Curtin,6010,2
12013,6010_3,Curtin,6010,3
12014,6010_4,Curtin,6010,4
12015,6010_5,Curtin,6010,5
12016,6010_6,Curtin,6010,6
12017,6011_0,Curtin,6011,0
12018,6011_1,Curtin,6011,1
12019,6012_0,Curtin,6012,0
12020,6014_0,Curtin,6014,0
12021,6014_1,Curtin,6014,1
12022,6014_2,Curtin,6014,2
12023,6015_0,Curtin,6015,0
12024,6016_0,Curtin,6016,0
12025,6016_1,Curtin,6016,1
12026,6017_0,Curtin,6017,0
12027,6017_1,Stirling,6017,1
12028,6018_0,Curtin,6018,0
12029,6018_1,Curtin,6018,1
12030,6018_2,Stirling,6018,2
12031,6018_3,Stirling,6018,3
12032,6018_4,Curtin,6018,4
12033,6018_5,Stirling,6018,5
12034,6018_6,Stirling,6018,6
12035,6018_7,Curtin,6018,7
12036,6019_0,Curtin,6019,0
12037,6019_1,Stirling,6019,1
12038,6019_2,Curtin,6019,2
12039,6020_0,Stirling,6020,0
12040,6020_1,Moore,6020,1
12041,6020_2,Stirling,6020,2
12042,6020_3,Moore,6020,3
12043,6020_4,Stirling,6020,4
12044,6021_0,Stirling,6021,0
12045,6021_1,Stirling,6021,1
12046,6022_0,Stirling,6022,0
12047,6023_0,Moore,6023,0
12048,6024_0,Cowan,6024,0
12049,6024_1,Cowan,6024,1
12050,6025_0,Moore,6025,0
12051,6025_1,Moore,6025,1
12052,6025_2,Moore,6025,2
12053,6025_3,Moore,6025,3
12054,6026_0,Cowan,6026,0
12055,6026_1,Cowan,6026,1
12056,6027_0,Moore,6027,0
12057,6027_1,Moore,6027,1
12058,6027_2,Moore,6027,2
12059,6027_3,Moore,6027,3
12060,6027_4,Moore,6027,4
12061,6027_5,Moore,6027,5
12062,6027_6,Moore,6027,6
12063,6028_0,Moore,6028,0
12064,6028_1,Moore,6028,1
12065,6028_2,Moore,6028,2
12066,6028_3,Moore,6028,3
12067,6029_0,Stirling,6029,0
12068,6030_0,Moore,6030,0
12069,6030_1,Pearce,6030,1
12070,6030_2,Moore,6030,2
12071,6030_3,Pearce,6030,3
12072,6030_4,Pearce,6030,4
12073,6031_0,Cowan,6031,0
12074,6031_1,Moore,6031,1
12075,6031_2,Moore,6031,2
12076,6031_3,Moore,6031,3
12077,6032_0,Pearce,6032,0
12078,6033_0,Pearce,6033,0
12079,6034_0,Pearce,6034,0
12080,6035_0,Pearce,6035,0
12081,6036_0,Pearce,6036,0
12082,6036_1,Pearce,6036,1
12083,6037_0,Pearce,6037,0
12084,6038_0,Pearce,6038,0
12085,6041_0,Pearce,6041,0
12086,6041_1,Pearce,6041,1
12087,6041_2,Pearce,6041,2
12088,6041_3,Pearce,6041,3
12089,6041_4,Pearce,6041,4
12090,6042_0,Pearce,6042,0
12091,6043_0,Pearce,6043,0
12092,6043_1,Pearce,6043,1
12093,6044_0,Pearce,6044,0
12094,6044_1,Pearce,6044,1
12095,6044_2,Pearce,6044,2
12096,6044_3,Durack,6044,3
12097,6050_0,Perth,6050,0
12098,6050_1,Stirling,6050,1
12099,6050_2,Perth,6050,2
12100,6050_3,Stirling,6050,3
12101,6050_4,Perth,6050,4
12102,6051_0,Perth,6051,0
12103,6052_0,Perth,6052,0
12104,6052_1,Perth,6052,1
12105,6053_0,Perth,6053,0
12106,6054_0,Perth,6054,0
12107,6054_1,Perth,6054,1
12108,6054_2,Perth,6054,2
12109,6054_3,Perth,6054,3
12110,6054_4,Perth,6054,4
12111,6055_0,Pearce,6055,0
12112,6055_1,Hasluck,6055,1
12113,6055_2,Pearce,6055,2
12114,6055_3,Hasluck,6055,3
12115,6055_4,Hasluck,6055,4
12116,6055_5,Pearce,6055,5
12117,6055_6,Hasluck,6055,6
12118,6055_7,Pearce,6055,7
12119,6056_0,Pearce,6056,0
12120,6056_1,Hasluck,6056,1
12121,6056_10,Hasluck,6056,10
12122,6056_11,Hasluck,6056,11
12123,6056_12,Pearce,6056,12
12124,6056_13,Pearce,6056,13
12125,6056_14,Pearce,6056,14
12126,6056_15,Pearce,6056,15
12127,6056_16,Hasluck,6056,16
12128,6056_17,Hasluck,6056,17
12129,6056_2,Pearce,6056,2
12130,6056_3,Pearce,6056,3
12131,6056_4,Hasluck,6056,4
12132,6056_5,Pearce,6056,5
12133,6056_6,Pearce,6056,6
12134,6056_7,Hasluck,6056,7
12135,6056_8,Hasluck,6056,8
12136,6056_9,Pearce,6056,9
12137,6057_0,Hasluck,6057,0
12138,6057_1,Hasluck,6057,1
12139,6058_0,Hasluck,6058,0
12140,6059_0,Perth,6059,0
12141,6059_1,Stirling,6059,1
12142,6059_2,Perth,6059,2
12143,6059_3,Stirling,6059,3
12144,6060_0,Stirling,6060,0
12145,6060_1,Stirling,6060,1
12146,6060_2,Perth,6060,2
12147,6060_3,Stirling,6060,3
12148,6061_0,Stirling,6061,0
12149,6061_1,Stirling,6061,1
12150,6061_2,Stirling,6061,2
12151,6061_3,Stirling,6061,3
12152,6062_0,Perth,6062,0
12153,6062_1,Perth,6062,1
12154,6062_2,Perth,6062,2
12155,6063_0,Perth,6063,0
12156,6063_1,Pearce,6063,1
12157,6064_0,Cowan,6064,0
12158,6064_1,Cowan,6064,1
12159,6064_2,Cowan,6064,2
12160,6064_3,Cowan,6064,3
12161,6065_0,Cowan,6065,0
12162,6065_1,Cowan,6065,1
12163,6065_2,Cowan,6065,2
12164,6065_3,Cowan,6065,3
12165,6065_4,Cowan,6065,4
12166,6065_5,Cowan,6065,5
12167,6065_6,Cowan,6065,6
12168,6065_7,Cowan,6065,7
12169,6065_8,Cowan,6065,8
12170,6065_9,Cowan,6065,9
12171,6066_0,Cowan,6066,0
12172,6067_0,Cowan,6067,0
12173,6068_0,Pearce,6068,0
12174,6069_0,Pearce,6069,0
12175,6069_1,Pearce,6069,1
12176,6069_2,Pearce,6069,2
12177,6069_3,Pearce,6069,3
12178,6069_4,Pearce,6069,4
12179,6069_5,Pearce,6069,5
12180,6070_0,Hasluck,6070,0
12181,6070_1,Pearce,6070,1
12182,6071_0,Pearce,6071,0
12183,6071_1,Pearce,6071,1
12184,6072_0,Pearce,6072,0
12185,6073_0,Pearce,6073,0
12186,6074_0,Pearce,6074,0
12187,6076_0,Pearce,6076,0
12188,6076_1,Pearce,6076,1
12189,6076_10,Pearce,6076,10
12190,6076_11,Pearce,6076,11
12191,6076_12,Hasluck,6076,12
12192,6076_13,Pearce,6076,13
12193,6076_2,Hasluck,6076,2
12194,6076_3,Pearce,6076,3
12195,6076_4,Hasluck,6076,4
12196,6076_5,Pearce,6076,5
12197,6076_6,Hasluck,6076,6
12198,6076_7,Pearce,6076,7
12199,6076_8,Pearce,6076,8
12200,6076_9,Pearce,6076,9
12201,6081_0,Pearce,6081,0
12202,6081_1,Pearce,6081,1
12203,6082_0,Pearce,6082,0
12204,6082_1,Pearce,6082,1
12205,6083_0,Pearce,6083,0
12206,6083_1,Pearce,6083,1
12207,6084_0,Pearce,6084,0
12208,6084_1,Pearce,6084,1
12209,6084_2,Pearce,6084,2
12210,6084_3,Pearce,6084,3
12211,6084_4,Pearce,6084,4
12212,6084_5,Pearce,6084,5
12213,6090_0,Cowan,6090,0
12214,6100_0,Swan,6100,0
12215,6100_1,Swan,6100,1
12216,6100_2,Swan,6100,2
12217,6101_0,Swan,6101,0
12218,6101_1,Swan,6101,1
12219,6102_0,Swan,6102,0
12220,6102_1,Swan,6102,1
12221,6103_0,Swan,6103,0
12222,6104_0,Swan,6104,0
12223,6104_1,Swan,6104,1
12224,6104_2,Swan,6104,2
12225,6105_0,Swan,6105,0
12226,6105_1,Swan,6105,1
12227,6105_2,Swan,6105,2
